Feature Name	TPM Median	TPM Variance	Num Coexpress Partner	CAI	Normalized SNP Count	Paralog GI in S.cer	Ortholog Essentiality in S.cer	Length	Hits	Reads	Freedom index	Neighborhood index	Upstream hits 100	GRACE	GRACEv2
C6_02850W_A	14.9	724.0276431023183	17.0	0.17	0.001874414	-1	-1	1068.0	38.0	3712.0	0.121722846	0.433887732	6.0		
C6_02860W_A	15.64	1906.9372137063974	210.0	0.21	0.001237241	-1	-1	3234.0	52.0	4853.0	0.126468769	0.184899478	10.0		-1.0
C6_02870W_A	58.51	19212.36118520412	8.0	0.19	0.001426534	0	0	702.0	23.0	2936.0	0.206552707	0.321149714	10.0		
C6_02880W_A	62.35	11209.236627049262	162.0	0.16	0.005730659	0	0	699.0	14.0	1042.0	0.267525036	0.199724901	7.0		
C6_02890C_A	1.29	210158.2848054748	5.0	0.34	0.003759398	0	0	1065.0	24.0	3126.0	0.183098592	0.225107165	3.0		
C6_02900C_A	12.48	4889.423716922571	351.0	0.13	0.008817046	-1	-1	1362.0	12.0	235.0	0.23421439100000002	0.083045162	13.0		
C6_02910W_A	19.76	1818.6536786864926	305.0	0.15	0.00238379	0	1	840.0	1.0	1.0	0.927380952	0.011590768999999999	1.0	1.0	
C6_02920C_A	15.27	496.2963639224216	23.0	0.14	0.005263158	-1	-1	951.0	6.0	148.0	0.36803364899999996	0.061427419000000004	26.0		-1.0
C6_02930W_A	50.71	15398.253464306305	53.0	0.19	0.00508647	-1	-1	2950.0	44.0	2846.0	0.147909968	0.156710408	10.0		
C6_02940C_A	21.5	2308.787099047041	0.0	0.23	0.00385208	0	0	1299.0	41.0	3476.0	0.125481139	0.296434442	10.0		
C6_02950C_A	1.05	2221.5357390238887	6.0	0.16	0.009242144	0	0	1083.0	39.0	2236.0	0.16989843	0.31346230399999997	7.0		
C6_02960W_A	14.15	964.7713278784863	232.0	0.14	0.002508361	-1	-1	1197.0	24.0	1368.0	0.149540518	0.18677266399999998	22.0		
C6_02970C_A				0.17	0.003705991	-1	-1	1620.0	41.0	2804.0	0.227160494	0.235032372	2.0		
C6_02970C_B	7.47	707.9872640678351	52.0			0	0								
C6_02980C_A	32.03	1921.7608308931067	11.0		0.006610576999999999	0	1	1665.0	7.0	74.0	0.554354354	0.041202727	2.0		-1.0
C6_02990W_A	9.5	611.2802507736468	0.0	0.16	0.0	0	0	1692.0	56.0	6030.0	0.151300236	0.31641644399999996	23.0		
C6_03000C_A	5.37	88.6925218362595	127.0	0.13	0.0	0	0	807.0	27.0	2364.0	0.287484511	0.303962667	23.0		
C6_03010W_A	6.63	138.17605307224352	11.0	0.15	0.0016239420000000002	-1	-1	8622.0	188.0	17231.0	0.038042217999999996	0.247956239	10.0		-1.0
C6_03020W_A	9.51	363.3585373213649	266.0		0.008223684	-1	-1								
C6_03030W_A	1.54	128916.74271983787	68.0		0.003184713	0	0	1257.0	39.0	2947.0	0.108989658	0.402726231	2.0		
C6_03040C_A	5.78	59.89235722798116	132.0	0.16	0.004409769	-1	-1	2949.0	81.0	5575.0	0.048151915999999996	0.354785609	7.0		
C6_03050C_A	2.98	599.7839114006429	167.0	0.17	0.002857143	-1	-1	1401.0	49.0	3344.0	0.09350464	0.447240067	1.0		-1.0
C6_03060W_A	0.24	1299.793146939517	0.0	0.22	0.008539326	0	0	2226.0	94.0	11146.0	0.061545373	0.516690416	0.0		-1.0
C6_03070C_A	2.54	673.125554537218	0.0		0.003095975	0	0	324.0	12.0	915.0	0.32716049399999997	0.4321937320000001	0.0		
C6_03080C_A	148.89	13498.077443570772	22.0	0.41	0.004793864	-1	-1	1044.0	0.0	0.0	1.0	0.0	2.0		
C6_03090W_A	0.12	27.8872086165164	0.0	0.15	0.010390896	0	0	2022.0	66.0	7368.0	0.09347181	0.380483358	0.0	-1.0	
C6_03100W_A	44.79	6239.923280979567	110.0	0.22	0.007055805	-1	-1	1560.0	35.0	3266.0	0.137179487	0.25935361100000004	13.0	-1.0	
C6_03110C_A	7.15	781.5127650606759	110.0	0.12	0.00353045	0	1	1134.0	4.0	21.0	0.55643739	0.038774512000000004	19.0		-1.0
C6_03120W_A	16.71	817.8844580682503	145.0	0.21	0.003157562	0	1	3168.0	3.0	43.0	0.5107323229999999	0.010000676	0.0	1.0	
C6_03130W_A	434.56	222985.36371156658	55.0	0.33	0.0	0	0	192.0	5.0	363.0	0.677083333	0.261765438	6.0		
C6_03140C_A	29.26	1435.8381293903985	127.0	0.14	0.002126755	0	0	2352.0	49.0	2914.0	0.098214286	0.213628633	20.0		-1.0
C6_03150C_A	14.32	5525.00231307218	134.0	0.14	0.007358953	0	0	1224.0	33.0	2631.0	0.10212418300000001	0.279842414	19.0	-1.0	
C6_03160C_A	37.68	3569.2853507974733	2.0	0.14	0.009278351	0	0	1941.0	55.0	4102.0	0.10407006699999999	0.30692559199999997	5.0		
C6_03170C_A	5.9	110440.14894685015	2.0	0.25	0.004132231	-1	-1	1695.0	49.0	6550.0	0.09085545699999999	0.330431502	9.0	-1.0	
C6_03180C_A	23.31	3437.272928795041	2.0	0.14	0.002341137	-1	-1	2991.0	78.0	7605.0	0.082915413	0.31133716100000003	11.0	-1.0	
C6_03190C_A	0.0	13574.96650268432	0.0	0.11	0.003125	0	0								
C6_03200W_A	52.47	5394.501352610234	221.0	0.16	0.005313496	0	0	942.0	6.0	570.0	0.550955414	0.08021831900000001	0.0		1.0
C6_03210C_A	14.31	1554.7382970018436	330.0	0.19	0.0	0	1	993.0	3.0	23.0	0.6042296070000001	0.037285615	1.0	1.0	
C6_03220W_A	12.84	566.9638217298068	138.0	0.17	0.000921659	0	0	1086.0	5.0	77.0	0.422651934	0.06195738	0.0		-1.0
C6_03230W_A	4.37	9410.311318684915	174.0	0.24	0.00289296	-1	-1	1038.0	24.0	2262.0	0.210019268	0.293971924	2.0	-1.0	
C6_03240W_A	0.25	977.8080415814073	60.0	0.23	0.001939864	-1	-1	1032.0	24.0	1495.0	0.179263566	0.28015727	2.0	-1.0	
C6_03250W_A	11.78	2337.7685152651447	0.0		0.003376952	0	0	2370.0	80.0	5982.0	0.08185654	0.391419855	5.0		
C6_03260W_A	60.81	52827.46064609658	228.0		0.0011668610000000002	-1	-1	858.0	24.0	2919.0	0.18648018600000002	0.306015902	9.0		
C6_03270C_A	22.3	31445.37699457226	82.0	0.19	0.002239642	0	0	894.0	27.0	2509.0	0.298657718	0.319937376	6.0	-1.0	
C6_03280W_A	0.41	1194.3523042045156	0.0	0.12	0.007416564	0	0	810.0	50.0	5790.0	0.20246913600000002	0.648541681	14.0		
C6_03290W_A	27.11	2174.6354388803156	1.0	0.15	0.005559416	-1	-1	1440.0	28.0	2285.0	0.197222222	0.20211711699999999	15.0		-1.0
C6_03300C_A	16.15	650.9408611977083	317.0	0.16	0.006639428	-1	-1	1959.0	22.0	670.0	0.155181215	0.105401044	9.0		
C6_03310W_A	18.05	1270.896251628641	42.0	0.14	0.0028341990000000004	0	0	2118.0	73.0	7475.0	0.153918791	0.30206712399999996	13.0		
C6_03320W_A	45.06	26952.88211631382	52.0	0.2	0.0075349840000000015	-1	-1	930.0	36.0	2039.0	0.22903225800000002	0.36076409	8.0		
C6_03330C_A	7.42	344.3083812652815	178.0	0.19	0.002893309	-1	-1	2766.0	48.0	1906.0	0.110267534	0.18921590800000002	17.0		
C6_03340C_A	34.6	12275.156371540064	168.0	0.19	0.002434275	-1	-1	2055.0	51.0	1529.0	0.065693431	0.295471578	5.0		
C6_03350C_A				0.17	0.002838893	0	1	1407.0	0.0	0.0	1.0	0.0	2.0	1.0	
C6_03350C_B	26.82	2255.617126975533	127.0			0	0								
C6_03360C_A	2.3	6190.463156052608	0.0	0.16	0.003752345	0	0	537.0	21.0	1029.0	0.160148976	0.48133606100000004	5.0		
C6_03370W_A	25.73	98679.28942608043	53.0	0.15	0.006509357	0	0	1230.0	34.0	1923.0	0.12195122	0.355372571	4.0		
C6_03380W_A	133.24	13726.90747516865	285.0	0.22	0.001808318	-1	-1	1107.0	17.0	948.0	0.156278229	0.19548639	10.0	-1.0	
C6_03390W_A	47.0	2674.994005485934	75.0	0.12	0.003813155	-1	-1	1050.0	31.0	2847.0	0.234408602	0.43281004700000003	5.0	-1.0	
C6_03400C_A	394.9	193629.9827837664	46.0	0.26	0.0	-1	-1	384.0	1.0	55.0	0.713541667	0.034389393	6.0	-1.0	-1.0
C6_03410C_A	61.87	5375.203134079524	15.0	0.22	0.001818182	-1	-1	1101.0	64.0	3381.0	0.08356039999999999	0.78619998	15.0	-1.0	
C6_03420W_A	2.05	14.975728685419073	35.0	0.13	0.002733485	-1	-1	2199.0	66.0	1915.0	0.127330605	0.39359576399999996	13.0		
C6_03430C_A	13.47	289.2719843234642	74.0	0.17	0.0016659729999999998	-1	-1	4803.0	130.0	12445.0	0.057672287999999995	0.27753533399999997	4.0	-1.0	
C6_03440W_A	10.93	1371.606698877903	258.0	0.14	0.000433651	-1	-1	2307.0	6.0	205.0	0.725617685	0.027618608	9.0		
C6_03450C_A	16.78	408.72067408234574	106.0	0.18	0.006576401999999999	-1	-1	2586.0	0.0	0.0	1.0	0.0	0.0		
C6_03460W_A	28.93	2497.449136676821	8.0	0.16	0.008034433	0	1	3486.0	14.0	930.0	0.598106713	0.043147856	14.0		
C6_03470W_A	23.92	3850.842185958803	0.0		0.001072386	-1	-1	1866.0	48.0	4434.0	0.148445874	0.309307167	7.0		
C6_03480W_A	8.11	1705.9479919144171	9.0	0.17	0.0053533190000000005	0	0	1869.0	83.0	8920.0	0.112359551	0.543380248	20.0	-1.0	
C6_03490C_A	2.51	471404.7974064504	34.0	0.35	0.0	0	0	1176.0	26.0	3509.0	0.10629251699999999	0.263962491	6.0		
C6_03500C_A	0.37	41933.716128288856	1.0		0.003192338	0	0	1254.0	38.0	3645.0	0.08692185	0.354989792	4.0		
C6_03510C_A	0.0	113.59116740590305	0.0		0.014409222	0	0								
C6_03520C_A	7.16	317.9992929970416	284.0		0.007802875	0	0								
C6_03530C_A	12.84	2143.7172880094204	1.0	0.15	0.004987531	0	0	402.0	5.0	419.0	0.823383085	0.130721585	21.0		
C6_03540W_A	21.6	6548.473928513829	34.0	0.15	0.005726556999999999	0	0	1398.0	59.0	5857.0	0.104434907	0.41515306	5.0	-1.0	
C6_03550C_A	18.34	1421.3198723954672	14.0	0.17	0.004941322	-1	-1	1620.0	46.0	3071.0	0.144444444	0.286256199	17.0	-1.0	
C6_03560W_A	16.08	10788.400394925153	87.0	0.45	0.005524861999999999	0	0	1992.0	45.0	5285.0	0.15562249	0.218296656	4.0		
C6_03570W_A	0.0	117.88712564318884	0.0	0.16	0.006925208	0	0	723.0	42.0	2584.0	0.24066390000000001	0.540739875	5.0		
C6_03580W_A	4.84	3253.6227834916817	273.0	0.14	0.008649688	-1	-1	2082.0	56.0	2293.0	0.074927954	0.245800209	44.0		
C6_03590C_A	17.48	4185.469562388318	133.0	0.14	0.004354136	0	0	690.0	40.0	3550.0	0.163768116	0.501919311	25.0	-1.0	
C6_03600C_A	0.0	5412.999877107293	0.0	0.43	0.002531646	0	0	1581.0	74.0	7771.0	0.063883618	0.406881008	0.0	-1.0	
C6_03610W_A	4.19	270.5848080477472	0.0	0.15	0.00712831	0	0	1965.0	50.0	6262.0	0.101272265	0.23240959600000002	21.0	-1.0	
C6_03620C_A	21.39	16000.560122398181	23.0	0.2	0.005191434	-1	-1	1542.0	44.0	4039.0	0.11219195800000001	0.262944228	12.0	-1.0	
C6_03630W_A	10.97	2053.521795813482	2.0	0.13	0.0	-1	-1	690.0	51.0	4411.0	0.175362319	0.793852688	10.0		-1.0
C6_03640W_A	57.82	1133550.4393156553	415.0	0.26	0.003633061	0	1	2200.0	7.0	442.0	0.575530587	0.047462026	1.0	1.0	
C6_03650C_A	37.35	4965.642399352286	21.0	0.16	0.00405954	-1	-1	1479.0	14.0	1036.0	0.759296822	0.106147856	0.0		
C6_03660C_A	31.1	40961.87277530199	78.0	0.15	0.0	-1	-1	1191.0	14.0	767.0	0.49202351	0.13359814	5.0	-1.0	
C6_03670C_A	15.46	318612.28358794504	1.0		0.013513514	0	0								
C6_03690W_A	10.48	721.6070811214021	0.0		0.00445214	0	0								
C6_03700W_A	72.38	9567438.817679768	3.0		0.00740349	0	0	3783.0	168.0	15215.0	0.057361882	0.732019765	1.0		
C6_03710W_A	7.97	301.85131930328333	1.0		0.009167842	-1	-1								-1.0
C6_03720W_A	117.71	5920.178769661757	176.0	0.32	0.0030938470000000003	0	1	2910.0	1.0	80.0	0.834020619	0.003170067	5.0	1.0	
C6_03730C_A	43.39	3602.0468148926125	337.0	0.23	0.005788712	-1	-1	1383.0	3.0	53.0	0.385394071	0.019431529	4.0	-1.0	
C6_03740W_A	4.61	315.4940930426495	0.0	0.12	0.008103728000000001	0	0	618.0	18.0	1416.0	0.257281553	0.25163949399999996	25.0		
C6_03750C_A	128.88	88399.57602203422	1.0	0.24	0.007518797	-1	-1	666.0	22.0	1228.0	0.156156156	0.29774826	0.0	-1.0	
C6_03760C_A	293.79	101557.64613460198	9.0	0.4	0.001416431	-1	-1	1413.0	29.0	1267.0	0.107572541	0.206041936	4.0		
C6_03770C_A	43.49	25754.07981420389	33.0	0.17	0.00248139	1	0	807.0	2.0	22.0	0.8228004959999999	0.025497794	0.0		-1.0
C6_03780C_A	11.93	1199.2418908208501	157.0	0.14	0.00627287	-1	-1	1914.0	66.0	3051.0	0.10292581	0.3713805120000001	38.0	-1.0	
C6_03790C_A	20.33	134193.31294644202	3.0	0.37	0.006707317	-1	-1	1641.0	49.0	5185.0	0.102985984	0.32258419	13.0		
C6_03800C_A	25.34	6261.2184938278015	24.0	0.15	0.005945946	-1	-1	1851.0	54.0	3151.0	0.09454349	0.322583465	10.0		
C6_03810W_A	10.99	1942.4163193005224	0.0	0.15	0.001495886	-1	-1	1338.0	22.0	686.0	0.365470852	0.17103169899999998	1.0	-1.0	
C6_03820C_A	34.07	3047.3304648237404	227.0	0.15	0.0	-1	-1	951.0	29.0	2125.0	0.206098843	0.322115414	32.0	-1.0	
C6_03830W_A	54.7	6164.847163489453	70.0	0.19	0.002915452	-1	-1	1716.0	45.0	3748.0	0.11713286699999999	0.281071452	3.0		
C6_03840C_A	31.4	12368.344585979974	1.0	0.2	0.002005795	-1	-1	4488.0	137.0	12500.0	0.064616756	0.301146822	5.0	-1.0	
C6_03850C_A	32.18	416828.10152231314	2.0	0.29	0.01188455	-1	-1	1179.0	42.0	6314.0	0.091603053	0.327336461	6.0	-1.0	
C6_03860C_A	2.4	428.85088853708083	0.0	0.21	0.002980626	0	0	672.0	26.0	3421.0	0.18452381	0.351055375	2.0		-1.0
C6_03870C_A					0.0	0	0								
C6_03880W_A	4.71	2078.3891840422502	57.0	0.23	0.003836317	0	0	783.0	33.0	2809.0	0.222222222	0.37517509200000004	14.0		
C6_03890C_A	48.78	2225.8743094939055	0.0	0.14	0.0069324090000000005	-1	-1	1155.0	31.0	2514.0	0.222510823	0.23136863100000002	29.0		
C6_03900W_A	47.29	3722.4607147812494	19.0	0.16	0.0062604340000000005	0	1	2397.0	5.0	285.0	0.513975803	0.01742799	2.0	1.0	
C6_03910C_A	14.06	1596.0652580791918	4.0	0.16	0.0023501760000000003	-1	-1	852.0	47.0	6192.0	0.139671362	0.465715596	16.0		
C6_03920W_A	84.04	13400.883681179279	14.0	0.18	0.005940594	-1	-1	1011.0	20.0	876.0	0.292779426	0.17230787600000005	9.0		-1.0
C6_03930W_A	12.86	41496.667091395866	10.0	0.12	0.0069573280000000005	-1	-1	2157.0	96.0	11859.0	0.075567918	0.368708431	8.0		
C6_03940C_A	93.86	12764.87057472699	15.0	0.19	0.00566394	-1	-1	1590.0	4.0	4.0	0.767924528	0.017661595	0.0		-1.0
C6_03950C_A	19.97	3841.152421853337	79.0	0.13	0.003937008	-1	-1	1017.0	7.0	156.0	0.7944936090000001	0.048893449000000005	0.0	-1.0	
C6_03960W_A	59.14	10563.49729145844	49.0	0.27	0.000951475	-1	-1	2103.0	83.0	9055.0	0.060389919000000014	0.28339195100000003	1.0		
C6_03990C_A	6.87	66.50781529081165	8.0		0.004551365	0	0								
C6_04030W_A	29.8	1731.8150675338306	62.0		0.003739716	0	1	1332.0	2.0	2.0	0.578828829	0.014415242	15.0	-1.0	
C6_04040C_A	98.79	187661.89942701574	165.0	0.25	0.00075643	-1	-1	1323.0	36.0	2893.0	0.160241875	0.267408782	10.0	-1.0	
C6_04050W_A	9.02	2392.7905522348387	5.0		0.011647255	0	0	1203.0	60.0	4295.0	0.11055694099999999	0.47422577	30.0		
C6_04060W_A	16.71	548.2417589567859	100.0	0.18	0.006069803	-1	-1	2637.0	62.0	4712.0	0.095942359	0.23004382899999998	2.0		
C6_04070C_A				0.17	0.006701415	0	0	1344.0	68.0	2442.0	0.069196429	0.500031662	4.0		
C6_04070C_B	1.22	12.274445958946764	0.0			0	0								
C6_04080W_A				0.2	0.003723008	-1	-1	1341.0	50.0	3542.0	0.157345265	0.363084677	24.0		-1.0
C6_04080W_B	135.92	9414.727320525595	1.0			0	0								
C6_04100W_A	148.72	15670.017295564068	3.0	0.36	0.008534851	-1	-1	1407.0	31.0	2267.0	0.12972973	0.274581123	5.0		
C6_04110W_A	30.59	1665.4551256214074	19.0	0.15	0.010443864	-1	-1	1533.0	94.0	6025.0	0.07305936099999999	0.558920637	1.0		
C6_04120C_A	5.93	218.96199270386268	30.0		0.0030450670000000003	0	1	3252.0	6.0	30.0	0.70295203	0.017203988	7.0		
C6_04130C_A	36.07	200733.53417869908	1.0		0.010155506	0	0								-1.0
C6_04140C_A				0.14	0.005073801	0	0	2163.0	65.0	4145.0	0.077207582	0.31680662600000004	1.0		
C6_04140C_B	17.03	970.3897267569008	22.0			0	0								
C6_04150W_A	0.0	1.2848158638757912	0.0	0.09	0.019920319	0	0	252.0	25.0	747.0	0.17063492100000002	1.0483215879999999	1.0		
C6_04160C_A	35.6	3911.4210844355407	327.0	0.23	0.00433583	0	1	2538.0	12.0	901.0	0.41134751799999997	0.048164319000000004	0.0	1.0	
C6_04170C_A	6.31	168.70055294390738	278.0	0.17	0.0020840570000000003	0	1	2880.0	35.0	926.0	0.309722222	0.118888035	3.0		
C6_04180W_A	17.11	3219.8135545131872	67.0	0.18	0.004021448	-1	-1	2985.0	101.0	3885.0	0.06097152400000001	0.29557429	5.0		
C6_04190C_A	4.92	185.71394755491605	0.0	0.17	0.007060899999999998	0	0	1134.0	112.0	6313.0	0.108465608	0.7955980109999999	4.0		
C6_04200C_A	18.5	57506.34675348466	0.0			0	0								
C6_04210C_A	10.86	1688.0703550583341	23.0	0.15	0.002220249	0	1	2253.0	6.0	283.0	0.7927208170000001	0.021966192000000002	13.0	-1.0	
C6_04220C_A				0.27	0.0	-1	-1	1277.0	63.0	6241.0	0.09240407199999999	0.395577753	1.0	-1.0	
C6_04220C_B	54.1	13045.301430001911	132.0			0	0								
C6_04230W_A	1.06	283.41893447557584	0.0	0.13	0.004355943	0	0	1608.0	105.0	9499.0	0.119402985	0.521700707	21.0		-1.0
C6_04240W_A	10.37	757.1373998719705	250.0	0.14	0.003883495	0	0	516.0	2.0	304.0	0.879844961	0.02939661	0.0		
C6_04250W_A	1087.7	2829656.0819762973	22.0	0.53	0.0	-1	-1	252.0	4.0	97.0	0.40079365100000003	0.11815607300000001	13.0		
C6_04260C_A	23.38	1134.9348845776829	148.0	0.16	0.004392387	-1	-1	684.0	69.0	8084.0	0.152046784	0.745308038	44.0		-1.0
C6_04270W_A	37.98	1433.6174831221156	19.0	0.19	0.005123967	0	1	6051.0	30.0	1322.0	0.367377293	0.034245946	0.0	1.0	
C6_04280W_A	110.02	17901.57430918426	8.0	0.19	0.00286533	0	1	699.0	11.0	281.0	0.4492131620000001	0.10724821400000001	5.0	-1.0	
C6_04290W_A				0.23	0.01124197	-1	-1	1869.0	57.0	4610.0	0.097378277	0.222946545	1.0		
C6_04290W_B	54.83	4850.744277390658	2.0			0	0								
C6_04300W_A				0.13	0.004958678	0	0	2421.0	52.0	2485.0	0.135068154	0.144431991	11.0		
C6_04300W_B	4.76	121.27756519453402	44.0			0	0								
C6_04310W_A	16.41	9807.65830085121	188.0		0.0	-1	-1	738.0	33.0	1335.0	0.223577236	0.301683457	6.0	-1.0	
C6_04320C_A	5.61	231.8292637684184	22.0	0.13	0.008645533	0	0	348.0	7.0	290.0	0.614942529	0.136999646	5.0		
C6_04330W_A	13.78	945.9791075384932	417.0		0.005791506	0	1	2067.0	3.0	11.0	0.5694242860000001	0.010056089	11.0		
C6_04340W_A	13.32	207.3091920778279	160.0		0.002565747	-1	-1	1560.0	52.0	2042.0	0.12051282099999999	0.23678160899999998	13.0		
C6_04350C_A	33.93	2042.4770793329794	27.0	0.17	0.001682086	-1	-1	2379.0	111.0	25135.0	0.056326187	0.356867738	10.0		-1.0
C6_04360C_A	62.65	2720.757311650566	27.0	0.16	0.00086881	-1	-1	1152.0	0.0	0.0	1.0	0.0	0.0		
C6_04370W_A	6.94	35.039513437352035	111.0	0.15	0.000378931	0	0	2640.0	80.0	4871.0	0.086363636	0.25753619699999997	20.0		-1.0
C6_04380W_A	19.65	18474.16566321325	4.0		0.008747178000000001	0	0								
C6_04400W_A	12.34	14895.556506834431	13.0	0.18	0.0	0	0	315.0	12.0	1005.0	0.257142857	0.327058449	9.0		
C6_04410C_A	19.46	10624.803503359642	157.0	0.22	0.0	0	0	1071.0	37.0	4367.0	0.110177404	0.278162329	14.0	-1.0	
C6_04420W_A	115.97	2526918.252757487	19.0	0.33	0.002197802	0	0	456.0	42.0	3885.0	0.19736842100000002	0.697031902	16.0		
C6_04430W_A	5.28	860.4844962787641	9.0	0.16	0.001737619	-1	-1	1152.0	89.0	12102.0	0.13454861099999998	0.605361393	18.0		
C6_04440C_A	10.56	6524.7156174791735	0.0		0.003598561	-1	-1	2502.0	118.0	18164.0	0.045163869	0.347175684	0.0		-1.0
C6_04450W_A	31.55	14932.196496576336	128.0	0.13	0.000840336	-1	-1	1191.0	82.0	8948.0	0.09151973099999999	0.47317811299999996	0.0		
C6_04460W_A					0.00877193	0	0								
C6_04470C_A	28.76	10151.361637301216	8.0	0.12	0.004291845	-1	-1	2331.0	117.0	13624.0	0.04890604900000002	0.331051432	30.0	-1.0	
C6_04480C_A	62.86	51744.156328496014	2.0	0.13	0.0	0	0	702.0	98.0	16002.0	0.08119658099999999	0.860373332	29.0		
C6_04490W_A	6.23	2328.771814547588	86.0	0.26	0.0	0	0	1380.0	75.0	10145.0	0.076811594	0.320923268	3.0	-1.0	
C6_04500C_A	21.44	142416.6256688119	6.0	0.13	0.0014028520000000002	0	1	4278.0	65.0	6181.0	0.35390369299999996	0.086988435	11.0		
C6_04510C_A	16.62	3345.2088836758535	0.0	0.12	0.00206754	0	0	1452.0	13.0	2714.0	0.847107438	0.054231664000000006	47.0	-1.0	
C6_04520W_A	208.87	30487.158371940917	17.0	0.34	0.00061237	0	1	3267.0	6.0	43.0	0.409243955	0.010684758	11.0	1.0	
C6_04530C_A	41.16	7140.63641645269	209.0	0.15	0.007386563	-1	-1	2844.0	132.0	17341.0	0.06012658200000001	0.227740828	29.0	-1.0	
C6_04540C_A	56.76	15849.151896542695	3.0	0.18	0.00174216	-1	-1	1149.0	13.0	1246.0	0.314186249	0.052753430999999996	16.0	-1.0	
C6_04550C_A	21.67	2012.618926937696	1.0	0.12	0.001319842	-1	-1	2274.0	131.0	22506.0	0.055408970999999994	0.274704772	28.0	-1.0	
C6_04560W_A	267.86	103659.35095993524	15.0	0.19	0.002022245	-1	-1	990.0	38.0	3509.0	0.152525253	0.184342123	28.0		
C6_04570W_A	68.54	25943.806456903927	3.0	0.16	0.002107926	-1	-1	2373.0	155.0	15663.0	0.076696165	0.3985688670000001	28.0	-1.0	
C6_04580W_A	39.68	162697.11439492894	1.0	0.12	0.0006752189999999999	-1	-1	1482.0	94.0	11503.0	0.088394062	0.38679743	33.0		
C6_04590C_A	29.83	258848.16904127088	3.0	0.23	0.002680965	0	0	747.0	32.0	3946.0	0.222222222	0.285804797	30.0		
C6_04600W_A	14.28	83308.78633543775	19.0	0.18	0.000805802	0	0	1242.0	68.0	5753.0	0.086151369	0.449609297	35.0	-1.0	
C6_04610C_A	14.28	17840.89814015785	6.0	0.24	0.008902077	0	0	1686.0	77.0	9380.0	0.11447212300000001	0.390508619	12.0	-1.0	
C6_04620C_A	0.07	1143.006614155216	0.0	0.22	0.00286533	0	0	1746.0	93.0	366668.0	0.079610538	0.45531373299999994	3.0	-1.0	
C6_04650W_A	54.58	22836.07218454148	7.0		0.007560684	0	0								
C7_00010C_A	55.42	7171.179500440741	16.0	0.06	0.002835539	0	0	1039.0	33.0	4052.0	0.329162656	0.382334247	17.0		
C7_00020C_A	318.18	507201.402086505	0.0	0.14	0.0	-1	-1	795.0	18.0	2851.0	0.173584906	0.27255251	16.0	-1.0	
C7_00030W_A	128.74	463556.5837961265	2.0	0.17	0.0	0	0	492.0	19.0	2930.0	0.282520325	0.46487191299999997	4.0		
C7_00040C_A	37.51	34460.26225827329	4.0	0.07	0.0	0	0	675.0	5.0	90.0	0.7185185190000001	0.09357638900000001	2.0		
C7_00050C_A	52.13	4757.80813226615	1.0	0.09	0.002176752	0	1	2298.0	22.0	1923.0	0.49651871200000003	0.12406868	1.0	1.0	
C7_00060C_A	54.33	259195.849801642	3.0	0.11	0.004491018	-1	-1	669.0	27.0	2129.0	0.216741405	0.5014521710000001	10.0		
C7_00070C_A	143.24	135287.00405757548	13.0	0.13	0.004197272	-1	-1	954.0	19.0	2086.0	0.635220126	0.2514413	8.0		
C7_00080C_A	28.82	89032.1357469608	1.0	0.1	0.002707093	-1	-1	1848.0	61.0	6574.0	0.135822511	0.408908979	9.0	-1.0	
C7_00090C_A	15.6	1757636.0577328748	30.0	0.32	0.009489529	0	0								-1.0
C7_00100W_A	7.88	15709.628848299775	19.0	0.16	0.001124859	0	0	1779.0	110.0	12032.0	0.07700955599999999	0.672991375	8.0	-1.0	
C7_00110W_A	38.84	7066115.770816417	21.0	0.22	0.004411765	0	0	681.0	32.0	2226.0	0.15780998400000001	0.560366282	16.0		
C7_00120W_A	59.06	54696.53369512771	2.0	0.14	0.002155172	-1	-1	465.0	38.0	4351.0	0.14623655900000002	0.85236591	3.0	-1.0	
C7_00130W_A	22.71	59014.78092765492	0.0	0.11	0.0076701819999999985	-1	-1	1044.0	30.0	3764.0	0.147509579	0.299720318	4.0		
C7_00140C_A	88.37	47224.66139431117	0.0	0.18	0.003773585	-1	-1	531.0	18.0	3792.0	0.29566855	0.35339242200000004	14.0		-1.0
C7_00150W_A	263.19	74948.1485110374	1.0	0.22	0.007225434	-1	-1	693.0	1.0	4.0	0.9711399709999999	0.0150434	16.0		
C7_00160C_A	177.43	51102.860245285876	182.0	0.18	0.0	-1	-1	462.0	11.0	1276.0	0.294372294	0.239067055	21.0	-1.0	
C7_00170W_A	8.41	9795.275092256983	54.0	0.19	0.00347373	-1	-1	2304.0	74.0	8528.0	0.076388889	0.317552602	18.0		
C7_00180W_A	0.36	51.29855328146715	1.0	0.12	0.005203816	-1	-1	2307.0	97.0	12364.0	0.078890334	0.423298587	33.0	-1.0	
C7_00190W_A	79.57	23859.34497706997	1.0	0.15	0.008213551999999999	0	0	975.0	52.0	5392.0	0.104615385	0.501577608	2.0		-1.0
C7_00200W_A	24.1	18245.23903512943	0.0	0.11	0.003656307	-1	-1	1095.0	45.0	4574.0	0.148858447	0.381056447	28.0		
C7_00210C_A	15.28	1224.7836082050228	0.0	0.14	0.004649197	0	1	2367.0	2.0	47.0	0.781580059	0.009136037	0.0	-1.0	
C7_00220W_A	11.08	1187.2023420742998	2.0	0.12	0.000937207	0	0	1068.0	69.0	6096.0	0.145131086	0.87241534	0.0		
